"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-0.0851495462335231,-0.0657768981486475,-0.0606709288859671,-0.0573670664218798,-0.0409979296679926,-0.0354414337056639,-0.0339396780401697,-0.0324379223746755,-0.0318372201084778,-0.0312365178422801,-0.029434411043687,-0.0276323042450939,-0.0232772128151606,-0.0229768616820618,-0.0228266861155124,-0.0219256327162158,-0.0189221213852274,-0.0219256327162158,-0.0202737014841722,-0.0196729992179745,1.48253319297591,-0.0186217702521285,-0.0184715946855791,-0.0180210679859308,-0.0175705412862825,-0.0169698390200849,-0.0168196634535354,-0.0168196634535354,-0.0162189611873377,-0.0162189611873377,-0.0159186100542389,-0.0159186100542389,-0.0148673810883929,-0.0142666788221952,-0.0133656254228987,-0.0145670299552941,-0.0141165032556458,-0.0133656254228987,-0.0133656254228987,-0.0133656254228987,-0.0126147475901516,-0.0124645720236021,-0.0120140453239539,-0.0124645720236021,-0.011713694190855,-0.0114133430577562,-0.0109628163581079,-0.0112631674912068,-0.0111129919246573,-0.0100617629588114
-0.0821333497729351,-0.0634469262796218,-0.0585218224131672,-0.0553349904995789,-0.0395456869277095,-0.0341860150730382,-0.0327374551123163,-0.0312888951515943,-0.0307094711673055,-0.0301300471830168,-0.0283917752301504,-0.0266535032772841,-0.0224526793911904,-0.022162967399046,-0.0220181114029738,-0.0211489754265406,-0.0182518555050967,-0.0211489754265406,-0.0195555594697465,-0.0189761354854577,-0.0185415674972411,1.43059781720901,-0.0178172875168801,-0.0173827195286635,-0.0169481515404469,-0.0163687275561581,-0.016223871560086,-0.016223871560086,-0.0156444475757972,-0.0156444475757972,-0.0153547355836528,-0.0153547355836528,-0.0143407436111474,-0.0137613196268586,-0.0128921836504254,-0.014051031619003,-0.0136164636307864,-0.0128921836504254,-0.0128921836504254,-0.0128921836504254,-0.0121679036700645,-0.0120230476739923,-0.0115884796857757,-0.0120230476739923,-0.0112987676936313,-0.0110090557014869,-0.0105744877132703,-0.0108641997054147,-0.0107193437093425,-0.00970535173683713
-0.082597379997641,-0.0638053834902412,-0.0588524541782133,-0.0556476175645482,-0.0397691088877531,-0.0343791564011345,-0.0329224124858322,-0.0314656685705299,-0.030882971004409,-0.030300273438288,-0.0285521807399253,-0.0268040880415625,-0.0225795306871858,-0.0222881819041253,-0.0221425075125951,-0.0212684611634137,-0.0183549733328091,-0.0212684611634137,-0.0196660428565812,-0.0190833452904603,-0.0186463221158696,-0.0180636245497486,1.43882596514409,-0.0174809269836277,-0.017043903809037,-0.0164612062429161,-0.0163155318513859,-0.0163155318513859,-0.0157328342852649,-0.0157328342852649,-0.0154414855022045,-0.0154414855022045,-0.0144217647614929,-0.0138390671953719,-0.0129650208461906,-0.0141304159784324,-0.0136933928038417,-0.0129650208461906,-0.0129650208461906,-0.0129650208461906,-0.0122366488885394,-0.0120909744970092,-0.0116539513224185,-0.0120909744970092,-0.011362602539358,-0.0110712537562976,-0.0106342305817069,-0.0109255793647673,-0.0107799049732371,-0.00976018423252548
-0.0872376822446994,-0.0673899555964345,-0.0621587718286747,-0.0587738882142419,-0.0420033284881886,-0.0363105696820971,-0.0347719862209913,-0.0332334027598855,-0.0326179693754432,-0.0320025359910008,-0.0301562358376739,-0.0283099356843469,-0.0238480436471401,-0.0235403269549189,-0.0233864686088083,-0.0224633185321448,-0.0193861516099332,-0.0224633185321448,-0.0207708767249284,-0.0201554433404861,-0.0196938683021544,-0.019078434917712,-0.0189245765716015,1.52012045957254,-0.018001426494938,-0.0173859931104957,-0.0172321347643851,-0.0172321347643851,-0.0166167013799428,-0.0166167013799428,-0.0163089846877216,-0.0163089846877216,-0.0152319762649475,-0.0146165428805052,-0.0136933928038417,-0.0149242595727264,-0.0144626845343946,-0.0136933928038417,-0.0136933928038417,-0.0136933928038417,-0.0129241010732888,-0.0127702427271782,-0.0123086676888465,-0.0127702427271782,-0.0120009509966253,-0.0116932343044042,-0.0112316592660724,-0.0115393759582936,-0.011385517612183,-0.0103085091894089
-0.0719246848294065,-0.0555608676459965,-0.051247923582152,-0.0484571950702527,-0.0346304038067513,-0.0299369058549205,-0.0286683928949662,-0.027399879935012,-0.0268924747510303,-0.0263850695670486,-0.0248628540151035,-0.0233406384631584,-0.019661950879291,-0.0194082482873002,-0.0192813969913047,-0.0185202892153322,-0.0159832632954237,-0.0185202892153322,-0.0171249249593825,-0.0166175197754008,-0.0162369658874145,-0.0157295607034328,-0.0156027094074374,-0.0152221555194511,1.25367135832279,-0.0143341964474831,-0.0142073451514877,-0.0142073451514877,-0.013699939967506,-0.013699939967506,-0.0134462373755151,-0.0134462373755151,-0.0125582783035472,-0.0120508731195655,-0.0112897653435929,-0.0123045757115563,-0.01192402182357,-0.0112897653435929,-0.0112897653435929,-0.0112897653435929,-0.0106555088636158,-0.0105286575676203,-0.0101481036796341,-0.0105286575676203,-0.00989440108764322,-0.00964069849565237,-0.00926014460766609,-0.00951384719965694,-0.00938699590366151,-0.00849903683169353
-0.0979103774129339,-0.0756344714406791,-0.069763302424736,-0.0659643107085375,-0.0471420335691904,-0.0407528202283111,-0.0390260058118573,-0.0372991913954034,-0.0366084656288219,-0.0359177398622403,-0.0338455625624957,-0.0317733852627511,-0.0267656234550349,-0.0264202605717441,-0.0262475791300987,-0.0252114904802264,-0.0217578616473187,-0.0252114904802264,-0.0233119946221271,-0.0226212688555456,-0.0221032245306094,-0.0214124987640279,-0.0212398173223825,-0.0207217729974463,-0.0202037286725102,1.70730141354793,-0.0193403214642833,-0.0193403214642833,-0.0186495956977017,-0.0186495956977017,-0.0183042328144109,-0.0183042328144109,-0.0170954627228932,-0.0164047369563117,-0.0153686483064394,-0.0167500998396025,-0.0162320555146663,-0.0153686483064394,-0.0153686483064394,-0.0153686483064394,-0.0145052410982124,-0.0143325596565671,-0.0138145153316309,-0.0143325596565671,-0.0134691524483401,-0.0131237895650493,-0.0126057452401132,-0.012951108123404,-0.0127784266817586,-0.0115696565902409
-0.0649642314588187,-0.0501840094867065,-0.0462884471064599,-0.0437677890957121,-0.0312790744060979,-0.0270397859334766,-0.0258940322922276,-0.0247482786509786,-0.024289977194479,-0.0238316757379794,-0.0224567713684805,-0.0210818669989817,-0.0177591814393596,-0.0175300307111098,-0.0174154553469849,-0.0167280031622355,-0.0144364958797375,-0.0167280031622355,-0.0154676741568616,-0.015009372700362,-0.0146656466079873,-0.0142073451514877,-0.0140927697873628,-0.0137490436949881,-0.0134053176026134,-0.0129470161461138,1.13292120046702,-0.0128324407819889,-0.0123741393254893,-0.0123741393254893,-0.0121449885972395,-0.0121449885972395,-0.0113429610483652,-0.0108846595918656,-0.0101972074071162,-0.0111138103201154,-0.0107700842277407,-0.0101972074071162,-0.0101972074071162,-0.0101972074071162,-0.00962433058649166,-0.00950975522236676,-0.00916602912999206,-0.00950975522236676,-0.00893687840174226,-0.00870772767349246,-0.00836400158111775,-0.00859315230936756,-0.00847857694524265,-0.00767654939636835
-0.0809732742111705,-0.0625507832530735,-0.0576952430005518,-0.0545534228371554,-0.0389871320276006,-0.0337031617527976,-0.0322750616785265,-0.0308469616042554,-0.030275721574547,-0.0297044815448386,-0.0279907614557133,-0.026277041366588,-0.0221355511512018,-0.0218499311363476,-0.0217071211289205,-0.0208502610843578,-0.0179940609358157,-0.0208502610843578,-0.0192793510026596,-0.0187081109729512,-0.0182796809506699,-0.0177084409209614,-0.0175656309135343,-0.017137200891253,-0.0167087708689717,-0.0161375308392633,-0.0159947208318361,1.41210535343925,-0.0154234808021277,-0.0154234808021277,-0.0151378607872735,-0.0151378607872735,-0.0141381907352837,-0.0135669507055753,-0.0127100906610127,-0.0138525707204295,-0.0134241406981482,-0.0127100906610127,-0.0127100906610127,-0.0127100906610127,-0.0119960406238771,-0.01185323061645,-0.0114248005941687,-0.01185323061645,-0.0111391805793145,-0.0108535605644602,-0.0104251305421789,-0.0107107505570331,-0.010567940549606,-0.00956827049761627
-0.0911819391546992,-0.0704368418866988,-0.0649691418315669,-0.0614312182664816,-0.0439024151485589,-0.0379522709709153,-0.0363441238958766,-0.0347359768208378,-0.0340927179908223,-0.0334494591608067,-0.0315196826707602,-0.0295899061807137,-0.0249262796631012,-0.0246046502480934,-0.0244438355405895,-0.0234789472955663,-0.0202626531454887,-0.0234789472955663,-0.0217099855130236,-0.0210667266830081,-0.0205842825604965,-0.0199410237304809,-0.0197802090229771,-0.0192977649004654,-0.0188153207779538,-0.0181720619479383,-0.0180112472404344,-0.0180112472404344,1.59077908662837,-0.0173679884104189,-0.0170463589954111,-0.0170463589954111,-0.015920656042884,-0.0152773972128685,-0.0143125089678452,-0.0155990266278762,-0.0151165825053646,-0.0143125089678452,-0.0143125089678452,-0.0143125089678452,-0.0135084354303258,-0.0133476207228219,-0.0128651766003103,-0.0133476207228219,-0.0125435471853025,-0.0122219177702948,-0.0117394736477831,-0.0120611030627909,-0.011900288355287,-0.0107745854027599
-0.0863096217952877,-0.0666730411751958,-0.0614975082985824,-0.0581486340843032,-0.0415564845681015,-0.0359242870259046,-0.0344020714739595,-0.0328798559220144,-0.0322709697012363,-0.0316620834804583,-0.0298354248181242,-0.02800876615579,-0.0235943410551492,-0.0232898979447602,-0.0231376763895657,-0.0222243470583986,-0.0191799159545084,-0.0222243470583986,-0.020549909951259,-0.0199410237304809,-0.0194843590648974,-0.0188754728441194,-0.0187232512889249,-0.0182665866233413,-0.0178099219577578,-0.0172010357369797,-0.0170488141817852,-0.0170488141817852,-0.0164399279610072,1.5057756239841,-0.0161354848506182,-0.0161354848506182,-0.0150699339642566,-0.0144610477434785,-0.0135477184123115,-0.0147654908538676,-0.014308826188284,-0.0135477184123115,-0.0135477184123115,-0.0135477184123115,-0.0127866106363389,-0.0126343890811444,-0.0121777244155609,-0.0126343890811444,-0.0118732813051719,-0.0115688381947828,-0.0111121735291993,-0.0114166166395883,-0.0112643950843938,-0.0101988441980322
-0.0777250626382296,-0.0600415827787382,-0.0553808206452288,-0.0523650333823698,-0.0374231783072957,-0.0323511724561238,-0.0309803600639151,-0.0296095476717065,-0.029061222714823,-0.0285128977579396,-0.0268679228872892,-0.0252229480166389,-0.0212475920792338,-0.0209734296007921,-0.0208363483615712,-0.0200138609262461,-0.0172722361418288,-0.0200138609262461,-0.0185059672948166,-0.0179576423379331,-0.0175463986202705,-0.0169980736633871,-0.0168609924241662,-0.0164497487065036,-0.016038504988841,-0.0154901800319576,-0.0153530987927367,-0.0153530987927367,-0.0148047738358532,-0.0148047738358532,1.35628178085122,-0.0145306113574115,-0.0135710426828655,-0.013022717725982,-0.0122002302906568,-0.0132968802044238,-0.0128856364867612,-0.0122002302906568,-0.0122002302906568,-0.0122002302906568,-0.0115148240945525,-0.0113777428553317,-0.0109664991376691,-0.0113777428553317,-0.0106923366592273,-0.0104181741807856,-0.010006930463123,-0.0102810929415648,-0.0101440117023439,-0.00918444302779785
-0.0814373044358763,-0.0629092404636928,-0.058025874765598,-0.0548660499021248,-0.0392105539876442,-0.0338963030808938,-0.0324600190520424,-0.031023735023191,-0.0304492214116504,-0.0298747078001098,-0.0281511669654881,-0.0264276261308664,-0.0222624024471972,-0.0219751456414269,-0.0218315172385418,-0.0209697468212309,-0.0180971787635281,-0.0209697468212309,-0.0193898343894944,-0.0188153207779538,-0.0183844355692984,-0.0178099219577578,-0.0176662935548726,-0.0172354083462172,-0.0168045231375618,-0.0162300095260212,-0.0160863811231361,-0.0160863811231361,-0.0155118675115955,-0.0155118675115955,-0.0152246107058252,1.42105941814561,-0.0142192118856292,-0.0136446982740886,-0.0127829278567778,-0.0139319550798589,-0.0135010698712035,-0.0127829278567778,-0.0127829278567778,-0.0127829278567778,-0.012064785842352,-0.0119211574394669,-0.0114902722308115,-0.0119211574394669,-0.0112030154250412,-0.0109157586192709,-0.0104848734106155,-0.0107721302163858,-0.0106285018135006,-0.00962310299330461
-0.0707646092676418,-0.0546647246194482,-0.0504213441695367,-0.0476756274078292,-0.0340718489066424,-0.0294540525346798,-0.0282059994611765,-0.0269579463876731,-0.0264587251582717,-0.0259595039288704,-0.0244618402406663,-0.0229641765524623,-0.0193448226393024,-0.0190952120246018,-0.0189704067172514,-0.0182215748731494,-0.0157254687261426,-0.0182215748731494,-0.0168487164922957,-0.0163494952628943,-0.0159750793408433,-0.015475858111442,-0.0153510528040916,-0.0149766368820406,-0.0146022209599896,-0.0141029997305882,-0.0139781944232379,-0.0139781944232379,-0.0134789731938365,-0.0134789731938365,-0.0132293625791359,-0.0132293625791359,1.2356973480757,-0.0118565041982821,-0.0111076723541801,-0.0121061148129828,-0.0117316988909318,-0.0111076723541801,-0.0111076723541801,-0.0111076723541801,-0.0104836458174284,-0.0103588405100781,-0.00998442458802707,-0.0103588405100781,-0.00973481397332639,-0.00948520335862571,-0.0091107874365747,-0.00936039805127537,-0.00923559274392504,-0.00836195559247267
-0.0737808057282299,-0.0569946964884738,-0.0525704506423366,-0.0497077033301302,-0.0355240916469255,-0.0307094711673055,-0.0294082223890299,-0.0281069736107542,-0.027586474099444,-0.0270659745881337,-0.0255044760542029,-0.0239429775202721,-0.0201693560632727,-0.0199091063076176,-0.01977898142979,-0.0189982321628246,-0.0163957346062733,-0.0189982321628246,-0.0175668585067214,-0.0170463589954111,-0.0166559843619284,-0.0161354848506182,-0.0160053599727906,-0.0156149853393079,-0.0152246107058252,-0.0147041111945149,-0.0145739863166874,-0.0145739863166874,-0.0140534868053771,-0.0140534868053771,-0.013793237049722,-0.013793237049722,-0.012882362904929,1.28888691488204,-0.0115811141266534,-0.0126221131492739,-0.0122317385157912,-0.0115811141266534,-0.0115811141266534,-0.0115811141266534,-0.0109304897375155,-0.010800364859688,-0.0104099902262053,-0.010800364859688,-0.0101497404705501,-0.00988949071489501,-0.00949911608141231,-0.00975936583706744,-0.00962924095923988,-0.00871836681444691
-0.079581183537053,-0.0614754116212155,-0.0567033477054134,-0.0536155416422473,-0.0383168661474699,-0.0331237377685088,-0.0317201895579788,-0.0303166413474487,-0.0297552220632367,-0.0291938027790247,-0.0275095449263887,-0.0258252870737526,-0.0217549972632155,-0.0214742876211095,-0.0213339328000565,-0.0204918038737385,-0.0176847074526784,-0.0204918038737385,-0.0189479008421555,-0.0183864815579435,-0.0179654170947844,-0.0174039978105724,-0.0172636429895194,-0.0168425785263604,-0.0164215140632014,-0.0158600947789894,-0.0157197399579364,-0.0157197399579364,-0.0151583206737244,-0.0151583206737244,-0.0148776110316184,-0.0148776110316184,-0.0138951272842473,-0.0133337080000353,1.39105663145632,-0.0136144176421413,-0.0131933531789823,-0.0124915790737173,-0.0124915790737173,-0.0124915790737173,-0.0117898049684523,-0.0116494501473993,-0.0112283856842403,-0.0116494501473993,-0.0109476760421343,-0.0106669664000283,-0.0102459019368693,-0.0105266115789753,-0.0103862567579223,-0.00940377301055123
-0.0705325941552889,-0.0544854960141385,-0.0502560282870136,-0.0475193138753446,-0.0339601379266206,-0.0293574818706317,-0.0281135207744185,-0.0268695596782053,-0.02637197523972,-0.0258743908012347,-0.0243816374857789,-0.022888884170323,-0.0192813969913047,-0.0190326047720621,-0.0189082086624408,-0.0181618320047128,-0.0156739098122864,-0.0181618320047128,-0.0167934747988783,-0.016295890360393,-0.0159227020315291,-0.0154251175930438,-0.0153007214834225,-0.0149275331545585,-0.0145543448256945,-0.0140567603872093,-0.0139323642775879,-0.0139323642775879,-0.0134347798391027,-0.0134347798391027,-0.01318598761986,-0.01318598761986,-0.0123152148525108,-0.0118176304140255,-0.0110712537562976,1.23189467357994,-0.0116932343044042,-0.0110712537562976,-0.0110712537562976,-0.0110712537562976,-0.0104492732081909,-0.0103248770985696,-0.00995168876970567,-0.0103248770985696,-0.00970289655046303,-0.00945410433122038,-0.00908091600235642,-0.00932970822159906,-0.00920531211197774,-0.0083345393446285
-0.0628760954476424,-0.0485709520389195,-0.0448006041637523,-0.0423609673033499,-0.0302736755859019,-0.0261706499570434,-0.025061724111406,-0.0239527982657685,-0.0235092279275136,-0.0230656575892586,-0.0217349465744937,-0.0204042355597288,-0.0171883506073802,-0.0169665654382527,-0.016855672853689,-0.0161903173463065,-0.0139724656550316,-0.0161903173463065,-0.0149704989161053,-0.0145269285778504,-0.0141942508241591,-0.0137506804859042,-0.0136397879013404,-0.0133071101476492,-0.012974432393958,-0.012530862055703,-0.0124199694711392,-0.0124199694711392,-0.0119763991328843,-0.0119763991328843,-0.0117546139637568,-0.0117546139637568,-0.0109783658718106,-0.0105347955335556,-0.00986944002617315,-0.0107565807026831,1.09850194268844,-0.00986944002617315,-0.00986944002617315,-0.00986944002617315,-0.00931497710335443,-0.00920408451879069,-0.00887140676509946,-0.00920408451879069,-0.00864962159597197,-0.00842783642684449,-0.00809515867315326,-0.00831694384228074,-0.008206051257717,-0.0074298031657708
-0.0819013346605822,-0.0632676976743122,-0.0583565065306441,-0.0551786769670942,-0.0394339759476877,-0.0340894444089901,-0.0326449764255583,-0.0312005084421265,-0.0306227212487538,-0.0300449340553811,-0.028311572475263,-0.0265782108951448,-0.0223892537431927,-0.0221003601465063,-0.0219559133481631,-0.0210892325581041,-0.0182002965912405,-0.0210892325581041,-0.0195003177763291,-0.0189225305829564,-0.0184891901879268,-0.0179114029945541,-0.017766956196211,-0.0173336158011814,-0.0169002754061519,-0.0163224882127792,-0.016178041414436,-0.016178041414436,-0.0156002542210633,-0.0156002542210633,-0.0153113606243769,-0.0153113606243769,-0.0143002330359747,-0.013722445842602,-0.0128557650525429,-0.0140113394392883,-0.0135779990442588,1.43161221837924,-0.0128557650525429,-0.0128557650525429,-0.012133531060827,-0.0119890842624838,-0.0115557438674543,-0.0119890842624838,-0.0112668502707679,-0.0109779566740816,-0.010544616279052,-0.0108335098757384,-0.0106890630773952,-0.00967793548899296
-0.0812052893235234,-0.0627300118583832,-0.0578605588830749,-0.0547097363696401,-0.0390988430076224,-0.0337997324168457,-0.0323675403652845,-0.0309353483137232,-0.0303624714930987,-0.0297895946724742,-0.0280709642106007,-0.0263523337487272,-0.0221989767991995,-0.0219125383888873,-0.0217693191837311,-0.0209100039527944,-0.0180456198496719,-0.0209100039527944,-0.019334592696077,-0.0187617158754525,-0.0183320582599841,-0.0177591814393596,-0.0176159622342035,-0.0171863046187351,-0.0167566470032667,-0.0161837701826422,-0.0160405509774861,-0.0160405509774861,-0.0154676741568616,-0.0154676741568616,-0.0151812357465494,-0.0151812357465494,-0.0141787013104565,-0.013605824489832,-0.0127465092588952,-0.0138922629001442,-0.0134626052846758,-0.0127465092588952,1.41944554230236,-0.0127465092588952,-0.0120304132331146,-0.0118871940279585,-0.0114575364124901,-0.0118871940279585,-0.0111710980021778,-0.0108846595918656,-0.0104550019763972,-0.0107414403867094,-0.0105982211815533,-0.00959568674546044
-0.0858455915705819,-0.0663145839645765,-0.0611668765335363,-0.0578360070193338,-0.041333062608058,-0.0357311456978083,-0.0342171141004436,-0.0327030825030788,-0.0320974698641329,-0.031491857225187,-0.0296750193083493,-0.0278581813915116,-0.0234674897591538,-0.0231646834396808,-0.0230132802799444,-0.0221048613215255,-0.019076798126796,-0.0221048613215255,-0.0204394265644243,-0.0198338139254784,-0.0193796044462689,-0.018773991807323,-0.0186225886475866,-0.0181683791683771,-0.0177141696891677,-0.0171085570502218,-0.0169571538904853,-0.0169571538904853,-0.0163515412515394,-0.0163515412515394,-0.0160487349320665,-0.0160487349320665,-0.0149889128139111,-0.0143833001749652,-0.0134748812165464,-0.0146861064944382,-0.0142318970152287,-0.0134748812165464,-0.0134748812165464,1.50055671614821,-0.012717865417864,-0.0125664622581275,-0.0121122527789181,-0.0125664622581275,-0.0118094464594451,-0.0115066401399722,-0.0110524306607628,-0.0113552369802357,-0.0112038338204992,-0.0101440117023439
-0.0907179089299933,-0.0700783846760795,-0.0646385100665208,-0.0611185912015122,-0.0436789931885153,-0.0377591296428191,-0.0361591665223606,-0.0345592034019022,-0.0339192181537188,-0.0332792329055355,-0.0313592771609853,-0.0294393214164352,-0.0247994283671058,-0.0244794357430141,-0.0243194394309682,-0.0233594615586932,-0.0201595353177763,-0.0233594615586932,-0.0215995021261889,-0.0209595168780055,-0.020479527941868,-0.0198395426936846,-0.0196795463816388,-0.0191995574455012,-0.0187195685093637,-0.0180795832611803,-0.0179195869491345,-0.0179195869491345,-0.0172796017009511,-0.0172796017009511,-0.0169596090768594,-0.0169596090768594,-0.0158396348925385,-0.0151996496443551,-0.0142396717720801,-0.0155196422684468,-0.0150396533323093,-0.0142396717720801,-0.0142396717720801,-0.0142396717720801,1.58652343024658,-0.013279693899805,-0.0127997049636675,-0.013279693899805,-0.0124797123395758,-0.0121597197154841,-0.0116797307793466,-0.0119997234034383,-0.0118397270913924,-0.0107197529070715
-0.0663563221329363,-0.0512593811185645,-0.0472803424015983,-0.0447056702906202,-0.0319493402862286,-0.0276192099177654,-0.0264489044127753,-0.0252785989077852,-0.0248104767057892,-0.0243423545037932,-0.0229379878978051,-0.0215336212918171,-0.0181397353273459,-0.0179056742263479,-0.0177886436758489,-0.0170864603728548,-0.0147458493628747,-0.0170864603728548,-0.0157991243173658,-0.0153310021153698,-0.0149799104638727,-0.0145117882618767,-0.0143947577113777,-0.0140436660598807,-0.0136925744083837,-0.0132244522063877,-0.0131074216558886,-0.0131074216558886,-0.0126392994538926,-0.0126392994538926,-0.0124052383528946,-0.0124052383528946,-0.0115860244994016,-0.0111179022974055,-0.0104157189944115,-0.0113519633984036,-0.0110008717469065,-0.0104157189944115,-0.0104157189944115,-0.0104157189944115,-0.00983056624191648,1.16059196929864,-0.00936244403992046,-0.00971353569141748,-0.00912838293892245,-0.00889432183792444,-0.00854323018642742,-0.00877729128742543,-0.00866026073692643,-0.00784104688343339
-0.0696045337058772,-0.0537685815928999,-0.0495947647569213,-0.0468940597454058,-0.0335132940065335,-0.0289711992144392,-0.0277436060273867,-0.0265160128403342,-0.0260249755655132,-0.0255339382906922,-0.0240608264662292,-0.0225877146417662,-0.0190276943993139,-0.0187821757619034,-0.0186594164431981,-0.0179228605309666,-0.0154676741568616,-0.0179228605309666,-0.0165725080252089,-0.0160814707503879,-0.0157131927942721,-0.0152221555194511,-0.0150993962007459,-0.0147311182446301,-0.0143628402885143,-0.0138718030136933,-0.0137490436949881,-0.0137490436949881,-0.0132580064201671,-0.0132580064201671,-0.0130124877827566,-0.0130124877827566,-0.0121531725518198,-0.0116621352769988,-0.0109255793647673,-0.0119076539144093,-0.0115393759582936,-0.0109255793647673,-0.0109255793647673,-0.0109255793647673,-0.0103117827712411,-0.0101890234525358,1.21777244155609,-0.0101890234525358,-0.00957522685900957,-0.00932970822159906,-0.00896143026548331,-0.00920694890289381,-0.00908418958418856,-0.00822487435325181
-0.0807412590988176,-0.0623715546477638,-0.0575299271180287,-0.0543971093046707,-0.0388754210475788,-0.0336065910887495,-0.0321825829917686,-0.0307585748947876,-0.0301889716559953,-0.0296193684172029,-0.0279105587008258,-0.0262017489844487,-0.0220721255032041,-0.0217873238838079,-0.0216449230741098,-0.0207905182159213,-0.0179425020219595,-0.0207905182159213,-0.0192241093092423,-0.0186545060704499,-0.0182273036413556,-0.0176577004025633,-0.0175152995928652,-0.0170880971637709,-0.0166608947346766,-0.0160912914958843,-0.0159488906861862,-0.0159488906861862,-0.0153792874473938,-0.0153792874473938,-0.0150944858279976,-0.0150944858279976,-0.014097680160111,-0.0135280769213186,-0.0126736720631301,-0.0138128785407148,-0.0133856761116205,-0.0126736720631301,-0.0126736720631301,-0.0126736720631301,-0.0119616680146396,-0.0118192672049415,-0.0113920647758473,1.41218882977597,-0.0111072631564511,-0.0108224615370549,-0.0103952591079606,-0.0106800607273568,-0.0105376599176587,-0.00954085424977209
-0.0816693195482293,-0.0630884690690025,-0.058191190648121,-0.0550223634346095,-0.0393222649676659,-0.033992873744942,-0.0325524977388004,-0.0311121217326588,-0.0305359713302021,-0.0299598209277455,-0.0282313697203755,-0.0265029185130056,-0.0223258280951949,-0.0220377528939666,-0.0218937152933525,-0.0210294896896675,-0.0181487376773843,-0.0210294896896675,-0.0194450760829117,-0.0188689256804551,-0.0184368128786126,-0.017860662476156,-0.0177166248755418,-0.0172845120736993,-0.0168523992718568,-0.0162762488694002,-0.016132211268786,-0.016132211268786,-0.0155560608663294,-0.0155560608663294,-0.0152679856651011,-0.0152679856651011,-0.0142597224608019,-0.0136835720583453,-0.0128193464546603,-0.0139716472595736,-0.0135395344577311,-0.0128193464546603,-0.0128193464546603,-0.0128193464546603,-0.0120991584515895,-0.0119551208509754,-0.0115230080491329,-0.0119551208509754,1.4291410732937,-0.0109468576466762,-0.0105147448448337,-0.0108028200460621,-0.0106587824454479,-0.00965051924114878
-0.0728527452788182,-0.0562777820672352,-0.0519091871122443,-0.0490824492001914,-0.0350772477268384,-0.030323188511113,-0.0290383076419981,-0.0277534267728831,-0.0272394744252371,-0.0267255220775911,-0.0251836650346532,-0.0236418079917152,-0.0199156534712819,-0.0196586772974589,-0.0195301892105474,-0.0187592606890784,-0.0161894989508485,-0.0187592606890784,-0.0173458917330519,-0.016831939385406,-0.0164464751246715,-0.0159325227770255,-0.015804034690114,-0.0154185704293795,-0.015033106168645,-0.014519153820999,-0.0143906657340875,-0.0143906657340875,-0.0138767133864416,-0.0138767133864416,-0.0136197372126186,-0.0136197372126186,-0.0127203206042381,-0.0122063682565921,-0.0114354397351231,-0.0124633444304151,-0.0120778801696806,-0.0114354397351231,-0.0114354397351231,-0.0114354397351231,-0.0107929993005657,-0.0106645112136542,-0.0102790469529197,-0.0106645112136542,-0.0100220707790967,1.27511577450968,-0.0093796303445392,-0.00963660651836219,-0.00950811843145069,-0.00860870182307022
-0.0816693195482293,-0.0630884690690025,-0.058191190648121,-0.0550223634346095,-0.0393222649676659,-0.033992873744942,-0.0325524977388004,-0.0311121217326588,-0.0305359713302021,-0.0299598209277455,-0.0282313697203755,-0.0265029185130056,-0.0223258280951949,-0.0220377528939666,-0.0218937152933525,-0.0210294896896675,-0.0181487376773843,-0.0210294896896675,-0.0194450760829117,-0.0188689256804551,-0.0184368128786126,-0.017860662476156,-0.0177166248755418,-0.0172845120736993,-0.0168523992718568,-0.0162762488694002,-0.016132211268786,-0.016132211268786,-0.0155560608663294,-0.0155560608663294,-0.0152679856651011,-0.0152679856651011,-0.0142597224608019,-0.0136835720583453,-0.0128193464546603,-0.0139716472595736,-0.0135395344577311,-0.0128193464546603,-0.0128193464546603,-0.0128193464546603,-0.0120991584515895,-0.0119551208509754,-0.0115230080491329,-0.0119551208509754,-0.0112349328479046,-0.0109468576466762,1.42986126129678,-0.0108028200460621,-0.0106587824454479,-0.00965051924114878
-0.0867736520199936,-0.0670314983858152,-0.0618281400636286,-0.0584612611492726,-0.0417799065281451,-0.0361174283540009,-0.0345870288474754,-0.0330566293409499,-0.0324444695383398,-0.0318323097357296,-0.029995830327899,-0.0281593509200685,-0.0237211923511446,-0.0234151124498395,-0.023262072499187,-0.0223438327952717,-0.0192830337822208,-0.0223438327952717,-0.0206603933380937,-0.0200482335354835,-0.0195891136835259,-0.0189769538809157,-0.0188239139302632,-0.0183647940783055,-0.0179056742263479,-0.0172935144237377,-0.0171404744730852,-0.0171404744730852,-0.016528314670475,-0.016528314670475,-0.0162222347691699,-0.0162222347691699,-0.0151509551146021,-0.0145387953119919,-0.0136205556080766,-0.014844875213297,-0.0143857553613393,-0.0136205556080766,-0.0136205556080766,-0.0136205556080766,-0.0128553558548139,-0.0127023159041613,-0.0122431960522037,-0.0127023159041613,-0.0119371161508986,-0.0116310362495935,-0.0111719163976359,1.51892151022652,-0.0113249563482884,-0.0102536766937206
